"","zcor.ECD.LD","var.zcor.ECD.LD","preds","lwr","upr"
"1",-1.12702902604969,0.0144927536231884,-0.545313800853053,-0.820920365793871,-0.269707235912234
"2",0.130739850028878,0.0144927536231884,-0.0944979358436294,-0.492772440367371,0.303776568680112
"3",-1.04174682703602,0.00980392156862745,-1.03508552520642,-1.50142693405509,-0.568744116357747
"4",-0.574435241027575,0.0769230769230769,-0.102542783339189,-0.496660338035296,0.291574771356917
"5",-1.03077420353712,0.111111111111111,-0.875181179945544,-1.25503652085318,-0.495325839037905
"6",-0.175894359220997,0.0121951219512195,-0.468037606049562,-0.741288317805369,-0.194786894293755
"7",-0.0860964118610402,0.0140845070422535,-0.294414216057788,-0.605606524544373,0.0167780924287975
"8",-0.824864684656284,0.00980392156862745,-0.585126756803511,-0.875811245632178,-0.294442267974844
"9",-0.474722808968374,0.00350877192982456,-0.512062369143089,-0.789561775000516,-0.234562963285661
"10",-0.199218119222792,0.00350877192982456,-0.487010291005045,-0.763410713221208,-0.210609868788883
"11",0.286667960195335,0.0144927536231884,-0.768154679535267,-1.09941113955036,-0.436898219520172
"12",0.900932372419048,0.0144927536231884,-0.768154679535267,-1.09941113955036,-0.436898219520172
"13",0.949927299488322,0.0144927536231884,-0.768154679535267,-1.09941113955036,-0.436898219520172
"14",-1.61987015782218,0.0666666666666667,-0.771938852028147,-1.10567834930089,-0.438199354755402
"15",-0.641154939804932,0.0185185185185185,-0.350571010468283,-0.643567399566085,-0.0575746213704815
"16",0.402451217262343,0.0277777777777778,-0.182116518078022,-0.53785757664757,0.173624540491526
"17",-0.451052118281448,0.0222222222222222,-0.497027620625327,-0.772660248169497,-0.221394993081158
"18",-0.189154308816527,0.0222222222222222,-0.448264320164187,-0.737339645894174,-0.1591889944342
"19",0.117389694886601,0.0476190476190476,-0.16381416172018,-0.527661872352499,0.200033548912139
"20",-3.07161387457385,0.333333333333333,-0.971951565400402,-1.40264277406303,-0.541260356737778
"21",-2.44514019122284,0.333333333333333,-0.971951565400402,-1.40264277406303,-0.541260356737778
"22",-0.486433181297483,0.0769230769230769,-0.220097776572671,-0.561057147244467,0.120861594099126
"23",-0.722382206069831,0.0769230769230769,-0.251335124438649,-0.578449752905047,0.0757795040277491
"24",-0.537676829708585,0.0769230769230769,-0.252675636214307,-0.578960332074442,0.0736090596458274
"25",-0.975965246658343,0.0769230769230769,-0.320922865702358,-0.630487845640339,-0.0113578857643761
"26",0.145490957005228,0.0769230769230769,-0.254618877532269,-0.582054508891254,0.0728167538267163
"27",-0.0969889800732602,0.0769230769230769,-0.247789997088328,-0.575330112134721,0.0797501179580644
"28",-0.166179623375346,0.0666666666666667,-0.339318366238373,-0.635379849113385,-0.0432568833633597
"29",-0.244170587830533,0.0666666666666667,-0.318299357936447,-0.620571336115518,-0.0160273797573764
"30",-0.69475033804174,0.0666666666666667,-0.309184416895192,-0.614338096403476,-0.0040307373869079
"31",-0.150881796058134,0.00529100529100529,-0.499932345583853,-0.772052618199943,-0.227812072967764
"32",-1.1258817108438,0.027027027027027,-0.266978539689708,-0.586852420107129,0.0528953407277131
"33",0.0300998702259838,0.0222222222222222,-0.45305243325555,-0.747096364968201,-0.159008501542898
"34",-0.658920732008853,0.0222222222222222,-0.729789820702756,-1.04733378949,-0.412245851915507
"35",-0.0742842174621791,0.0222222222222222,-0.970408400078196,-1.40475269530411,-0.536064104852282
"36",0.586475299818527,0.0222222222222222,-0.899701378913994,-1.33197041177986,-0.467432346048131
"37",0.0180857823589663,0.0222222222222222,-0.464940678363578,-0.758130938857824,-0.171750417869332
"38",-0.54760015242953,0.0222222222222222,-0.732159184848122,-1.05050579924979,-0.413812570446458
"39",0.169533988282954,0.0222222222222222,-0.957696856697493,-1.39147880464558,-0.523914908749404
"40",-0.327749977180423,0.0222222222222222,-0.962673026535507,-1.38330020435294,-0.542045848718074
"41",-0.140835551415862,0.142857142857143,-0.299560226653084,-0.60787534278588,0.0087548894797122
"42",-0.163852548392601,0.142857142857143,-0.299560226653084,-0.60787534278588,0.0087548894797122
"43",-1.18051026858005,0.0666666666666667,-0.614034461014464,-0.897880005197668,-0.33018891683126
"44",-1.32811333113269,0.0666666666666667,-0.302115499928377,-0.609589537107935,0.00535853725118142
